AGNO;RBD;DGV_RBD;NOM_RBD;P_JURIDICA;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;LATITUD;LONGITUD;CONVENIO_PIE;PACE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;ENS_10;ENS_11;MAT_ENS_1;MAT_ENS_2;MAT_ENS_3;MAT_ENS_4;MAT_ENS_5;MAT_ENS_6;MAT_ENS_7;MAT_ENS_8;MAT_TOTAL;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL;ESPE_01;ESPE_02;ESPE_03;ESPE_04;ESPE_05;ESPE_06;ESPE_07;ESPE_08;ESPE_09;ESPE_10;ESPE_11
2025;3601;3;ESCUELA LA PATAGUA;1;7;MAULE;72;7201;CAUQUENES;74;CAUQUENES;6;5;1;-36,1344;-72,1893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;LAICO;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3602;1;ESCUELA EL TROZO;1;7;MAULE;72;7201;CAUQUENES;74;CAUQUENES;6;5;1;-35,9711;-72,5517;1;0;110;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;23;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3604;8;ESCUELA CABRERIA;1;7;MAULE;72;7201;CAUQUENES;74;CAUQUENES;6;5;1;-35,964279;-72,31588;0;0;110;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3605;6;ESCUELA RAFAEL SOTOMAYOR GAETE;1;7;MAULE;72;7201;CAUQUENES;74;CAUQUENES;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;3607;2;ESCUELA SANTA ADRIANA;1;7;MAULE;72;7201;CAUQUENES;74;CAUQUENES;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3608;0;LICEO INMACULADA CONCEPCION;1;7;MAULE;72;7201;CAUQUENES;74;CAUQUENES;3;2;0;-35,966148;-72,31826;1;0;10;110;310;0;0;0;0;0;0;0;0;140;635;0;0;314;0;0;0;1089;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3609;9;LICEO PELLUHUE;1;7;MAULE;72;7203;PELLUHUE;74;CAUQUENES;6;5;0;-35,811852;-72,572548;1;1;10;110;299;310;410;710;0;0;0;0;0;66;466;0;12;338;0;102;0;984;1;1;1; ;GRATUITO;GRATUITO;41005;71005;0;0;0;0;0;0;0;0;0
2025;3610;2;ESCUELA GLADYS CANALES PAREDES;1;7;MAULE;72;7203;PELLUHUE;74;CAUQUENES;6;5;0;-35,847118;-72,638321;1;0;10;110;0;0;0;0;0;0;0;0;0;60;292;0;0;0;0;0;0;352;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3611;0;ESCUELA BLANCA BUSTOS CASTILLO;1;7;MAULE;72;7203;PELLUHUE;74;CAUQUENES;6;5;1;-35,910912;-72,664284;1;0;10;110;299;0;0;0;0;0;0;0;0;41;164;0;4;0;0;0;0;209;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3612;9;ESCUELA SAN ALFONSO CANELILLO;1;7;MAULE;72;7203;PELLUHUE;74;CAUQUENES;6;5;1;-35,972172;-72,65078;1;0;110;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3613;7;ESCUELA LAS POCILLAS;1;7;MAULE;72;7203;PELLUHUE;74;CAUQUENES;2;1;1;-35,91160259;-72,62478427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3614;5;ESCUELA JOSE RIVAS HERNANDEZ;1;7;MAULE;72;7203;PELLUHUE;74;CAUQUENES;6;5;1;-35,89119;-72,674583;1;0;110;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;30;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3615;3;ESCUELA ESCRITORA MARCELA PAZ;1;7;MAULE;72;7203;PELLUHUE;74;CAUQUENES;6;5;1;-35,958199;-72,676224;1;0;110;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;9;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3616;1;ESCUELA BENITO MANCILLA PEREZ;1;7;MAULE;72;7203;PELLUHUE;74;CAUQUENES;6;5;1;-35,924061;-72,686752;1;0;10;110;0;0;0;0;0;0;0;0;0;8;16;0;0;0;0;0;0;24;1;1;7;LAICO;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3618;8;LICEO FEDERICO ALBERT FAUPP;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;6;5;0;-35,732342;-72,533493;1;1;310;610;710;0;0;0;0;0;0;0;0;0;0;0;0;234;0;77;0;311;1;1;1; ;GRATUITO;GRATUITO;63009;71001;0;0;0;0;0;0;0;0;0
2025;3619;6;ESCUELA LOS HEROES;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;6;5;0;-35,7315;-72,531;1;0;10;110;299;0;0;0;0;0;0;0;0;32;310;0;4;0;0;0;0;346;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3621;8;ESCUELA SAN AMBROSIO;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;6;5;0;-35,74221367637;-72,5344750696336;1;0;10;110;0;0;0;0;0;0;0;0;0;47;284;0;0;0;0;0;0;331;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3622;6;ESCUELA PAHUIL;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;6;5;1;-35,615722;-72,572843;1;0;10;110;0;0;0;0;0;0;0;0;0;26;172;0;0;0;0;0;0;198;1;1;7;CRISTIANA CATÓLICA- EVANGÉLICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3623;4;ESCUELA CARRERAS CORTAS;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;6;5;1;-35,674061;-72,522926;1;0;10;110;0;0;0;0;0;0;0;0;0;13;42;0;0;0;0;0;0;55;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3624;2;ESCUELA LOS PEUMOS;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;6;5;1;-35,66526;-72,468163;1;0;110;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;21;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3625;0;ESCUELA GABRIELA MISTRAL;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;6;5;1;-35,773151;-72,457489;1;0;110;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;28;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3626;9;ESCUELA RELOCA;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;6;5;1;-35,6397;-72,549;0;0;110;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3627;7;ESCUELA POLHUIN;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;2;1;1;-35,78217986;-72,52813729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3628;5;ESCUELA TEJERIAS;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;3629;3;ESCUELA EL SAUCE;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;6;5;1;-35,633308;-72,477821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3630;7;ESCUELA RICARDO SALGADO;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;6;5;1;-35,745529;-72,411407;1;0;110;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;15;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3631;5;ESCUELA EMA VASQUEZ GUTIERREZ;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;6;5;1;-35,71199;-72,356117;1;0;110;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;18;1;1;7;ORIENTACION;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3632;3;ESCUELA ANTONIETA LEON VERDUGO;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;6;5;1;-35,778759;-72,438423;1;0;110;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;11;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3633;1;ESCUELA QUINIPATO;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;6;5;1;-35,647812;-72,514153;1;0;110;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3635;8;ESCUELA SANTA ROSA;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;2;1;1;-35,68663824;-72,49634052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3636;6;ESCUELA LOANCO;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;6;5;1;-35,58997;-72,624786;1;0;10;110;0;0;0;0;0;0;0;0;0;4;7;0;0;0;0;0;0;11;1;1;7;ORIENTACIÓN;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3637;4;ESCUELA EL PORVENIR;1;7;MAULE;72;7202;CHANCO;74;CAUQUENES;2;1;1;-35,6127528;-72,54391214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3638;2;LICEO BICENTENARIO MARTA BRUNET CÁRAVES;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,60717;-72,107338;1;0;110;310;0;0;0;0;0;0;0;0;0;0;45;0;0;749;0;0;0;794;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3639;0;LICEO NARCISO TONDREAU;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,608051;-72,107727;1;1;10;110;299;310;0;0;0;0;0;0;0;40;325;0;84;284;0;0;0;733;1;1;7;CATÓLICA/EVANGÉLICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3640;4;INSTITUTO SUPERIOR DE COMERCIO PROFESOR FERNANDO PÉREZ BECERRA;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;5;4;0;-36,60413;-72,109543;0;0;310;410;510;0;0;0;0;0;0;0;0;0;0;0;0;393;0;334;0;727;1;1;1; ;GRATUITO;GRATUITO;41002;41005;58033;58034;0;0;0;0;0;0;0
2025;3641;2;INSTITUTO INDUSTRIAL SUPERIOR DE CHILLÁN;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;5;4;0;-36,599209;-72,107437;0;0;510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;0;356;1;1;1; ;GRATUITO;GRATUITO;51009;52009;52010;52013;53014;53015;0;0;0;0;0
2025;3642;0;INSTITUTO TÉCNICO MABEL CONDEMARÍN GRIMBERG;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;5;4;0;-36,605949;-72,104683;0;0;310;610;0;0;0;0;0;0;0;0;0;0;0;0;0;168;0;206;0;374;1;1;1; ;GRATUITO;GRATUITO;61003;64001;64008;0;0;0;0;0;0;0;0
2025;3643;9;LICEO BICENTENARIO DE EXCELENCIA MARTÍN RUIZ DE GAMBOA;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,61269;-72,114647;1;1;299;310;410;510;610;0;0;0;0;0;0;0;0;0;6;38;0;31;0;75;1;1;1; ;GRATUITO;GRATUITO;41005;53014;64001;0;0;0;0;0;0;0;0
2025;3644;7;ESCUELA NUEVA ESPERANZA;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,60414886;-72,09822845;1;0;165;363;0;0;0;0;0;0;0;0;0;0;0;77;0;0;145;0;0;222;1;1;7;SE ACEPTAN TODAS;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3645;5;LICEO VIDA NUEVA;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,60680389;-72,10527802;1;0;167;363;0;0;0;0;0;0;0;0;0;0;0;24;0;0;101;0;0;125;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3646;3;ESCUELA HOGAR SARA HURTADO GARCIA;9;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;3647;1;ESCUELA HOGAR REPUBLICA DEL BRASIL;9;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;3649;8;ESCUELA ESPECIAL LAS ACACIAS;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,61914444;-72,11366272;0;0;212;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;94;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3650;1;ESCUELA PARVULARIA FEDERICO FROEBEL;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,61475372;-72,09172058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3652;8;ESCUELA CULTURA Y DIFUSION ARTISTICA;9;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;3653;6;ESCUELA BASICA DIEGO BARROS ARANA;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,607948;-72,106537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;CATOLICA/EVANGELICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3654;4;ESCUELA BASICA LOS HEROES;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,61219;-72,104362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;CATÓLICA/EVANGÉLICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3655;2;ESCUELA ESTADOS UNIDOS DE AMERICA;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;3656;0;LICEO POLIVALENTE JUAN PACHECO ALTAMIRANO;1;16;NUBLE;161;16103;CHILLÁN VIEJO;81;ÑUBLE;2;1;0;-36,62355;-72,12513;1;1;10;110;165;299;310;363;610;0;0;0;0;26;161;11;12;118;45;44;0;417;1;1;1; ;GRATUITO;GRATUITO;61001;64001;0;0;0;0;0;0;0;0;0
2025;3657;9;LICEO LIBERTADOR BERNARDO O´HIGGINS RIQUELME;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,627151;-72,09343;1;1;10;110;299;310;510;0;0;0;0;0;0;40;206;0;14;44;0;41;0;345;1;1;7;CATÓLICA/EVANGÉLICA;GRATUITO;GRATUITO;58034;0;0;0;0;0;0;0;0;0;0
2025;3658;7;ESCUELA REPUBLICA DE ISRAEL;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,618481;-72,105003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3659;5;ESCUELA ARTURO MERINO BENITEZ;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,603271;-72,088257;1;0;10;110;299;0;0;0;0;0;0;0;0;35;180;0;12;0;0;0;0;227;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3660;9;ESCUELA GABRIELA MISTRAL;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,6138;-72,088341;1;0;10;110;0;0;0;0;0;0;0;0;0;8;83;0;0;0;0;0;0;91;1;1;7;CATÓLICA/EVANGÉLICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3661;7;ESCUELA JAVIERA CARRERA VERDUGO;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,61639019;-72,09636818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3662;5;LICEO REPÚBLICA DE ITALIA ARTURO BONOMETTI BROGI;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,604012;-72,116791;1;0;10;110;310;0;0;0;0;0;0;0;0;51;379;0;0;175;0;0;0;605;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3663;3;ESCUELA REPUBLICA DE MEXICO;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,601662;-72,107697;1;0;10;110;0;0;0;0;0;0;0;0;0;106;678;0;0;0;0;0;0;784;1;1;7;LAICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3664;1;ESCUELA BASICA EL TEJAR;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,617661;-72,120079;1;0;10;110;0;0;0;0;0;0;0;0;0;22;106;0;0;0;0;0;0;128;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3666;8;ESCUELA MARIA AMALIA SAAVEDRA MARTINEZ;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,609879;-72,139908;1;0;10;110;0;0;0;0;0;0;0;0;0;17;72;0;0;0;0;0;0;89;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3667;6;ESCUELA BASICA LA CASTILLA;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,611752;-72,119141;1;0;10;110;0;0;0;0;0;0;0;0;0;17;59;0;0;0;0;0;0;76;1;1;7;CATÓLICA / EVANGÉLICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3668;4;ESCUELA PALESTINA;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,59745;-72,099243;1;0;10;110;299;0;0;0;0;0;0;0;0;27;154;0;8;0;0;0;0;189;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3669;2;ESCUELA BÁSICA ROSITA O´HIGGINS RIQUELME;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,62104;-72,102524;1;0;10;110;0;0;0;0;0;0;0;0;0;44;166;0;0;0;0;0;0;210;1;1;7;CATÓLICA Y EVANGÉLICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3670;6;ESCUELA BASICA REYES DE ESPANA;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,603359;-72,093391;1;0;10;110;299;0;0;0;0;0;0;0;0;40;361;0;20;0;0;0;0;421;1;1;7;CATOLICA-EVANGELICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3671;4;ESCUELA BASICA JUAN MADRID AZOLA;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,609009;-72,110603;1;0;10;110;299;0;0;0;0;0;0;0;0;44;274;0;11;0;0;0;0;329;1;1;7;CATÓLICA / EVANGÉLICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3672;2;ESC. BASICA ARTURO MUTIZABAL SOTOMAYOR;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,606178;-72,075546;1;0;10;110;0;0;0;0;0;0;0;0;0;26;170;0;0;0;0;0;0;196;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3673;0;ESCUELA BASICA QUILAMAPU;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,59874;-72,089607;1;0;10;110;0;0;0;0;0;0;0;0;0;16;99;0;0;0;0;0;0;115;1;1;7;CATÓLICA/EVANGÉLICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3674;9;ESCUELA REPUBLICA DE PORTUGAL;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,607128;-72,127701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3675;7;ESCUELA BASICA JOSE MARIA CARO RODRIGUEZ;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,616119;-72,114517;1;0;10;110;0;0;0;0;0;0;0;0;0;14;152;0;0;0;0;0;0;166;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3676;5;NULL;9;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;3677;3;ESCUELA BASICA LAS CANOAS;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;-36,624432;-72,116364;1;0;10;110;0;0;0;0;0;0;0;0;0;24;175;0;0;0;0;0;0;199;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3678;1;ESCUELA 27 DE ABRIL;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;1;-36,609131;-72,274117;1;0;10;110;0;0;0;0;0;0;0;0;0;18;98;0;0;0;0;0;0;116;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3680;3;ESCUELA LA ESTANCIA;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;1;-36,57345286;-72,09902304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;3681;1;ESCUELA BASICA CAPILLA COX;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;1;-36,553928;-71,977417;1;0;10;110;0;0;0;0;0;0;0;0;0;20;96;0;0;0;0;0;0;116;1;1;7;CATÓLICA/EVANGÉLICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3683;8;ESCUELA BASICA RUCAPEQUEN;1;16;NUBLE;161;16103;CHILLÁN VIEJO;81;ÑUBLE;2;1;1;-36,67371;-72,28389;1;0;10;110;0;0;0;0;0;0;0;0;0;29;134;0;0;0;0;0;0;163;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3684;6;ESCUELA BASICA SANTA CRUZ DE CUCA;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;3685;4;ESCUELA BASICA QUINCHAMALI;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;1;-36,6511;-72,412407;1;0;10;110;0;0;0;0;0;0;0;0;0;38;146;0;0;0;0;0;0;184;1;1;7;CATOLICA-EVANGELICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3686;2;ESCUELA BASICA NEBUCO;1;16;NUBLE;161;16103;CHILLÁN VIEJO;81;ÑUBLE;2;1;1;-36,646721;-72,217789;1;0;10;110;363;0;0;0;0;0;0;0;0;16;76;0;0;0;16;0;0;108;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3687;0;ESCUELA BASICA EL PEUMO;1;16;NUBLE;163;16305;SAN NICOLÁS;81;ÑUBLE;2;1;1;-36,529099;-72,305183;1;0;10;110;0;0;0;0;0;0;0;0;0;11;29;0;0;0;0;0;0;40;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3688;9;ESCUELA BASICA CURICA;1;16;NUBLE;163;16305;SAN NICOLÁS;81;ÑUBLE;2;1;1;-36,56951661;-72,31059295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;LENGUAJE Y COMONICACION;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;3689;7;ESCUELA BASICA CASERIO LINARES;1;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;2;1;1;-36,63702599;-72,31830106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
